zip,type,decommissioned,primary_city,state,county,timezone,country,latitude,longitude,irs_estimated_population_2014
1259,STANDARD,0,Southfield,MA,Berkshire County,America/New_York,US,42.07,-73.23,450
1260,PO BOX,0,South Lee,MA,Berkshire County,America/New_York,US,42.3,-73.34,254
1262,PO BOX,0,Stockbridge,MA,Berkshire County,America/New_York,US,42.3,-73.32,1342
1263,UNIQUE,0,Stockbridge,MA,Berkshire County,America/New_York,US,42.3,-73.32,0
1264,PO BOX,0,Tyringham,MA,Berkshire County,America/New_York,US,42.24,-73.19,198
1266,STANDARD,0,West Stockbridge,MA,Berkshire County,America/New_York,US,42.31,-73.39,1270
1267,STANDARD,0,Williamstown,MA,Berkshire County,America/New_York,US,42.7,-73.2,5140
1270,STANDARD,0,Windsor,MA,Berkshire County,America/New_York,US,42.51,-73.04,720
1301,STANDARD,0,Greenfield,MA,Franklin County,America/New_York,US,42.58,-72.59,14260
1302,PO BOX,0,Greenfield,MA,Franklin County,America/New_York,US,42.58,-72.59,502
1330,STANDARD,0,Ashfield,MA,Franklin County,America/New_York,US,42.53,-72.78,1320
1331,STANDARD,0,Athol,MA,Worcester County,America/New_York,US,42.59,-72.23,11030
1337,STANDARD,0,Bernardston,MA,Franklin County,America/New_York,US,42.66,-72.55,2400
1338,STANDARD,0,Buckland,MA,Franklin County,America/New_York,US,42.57,-72.82,230
1339,STANDARD,0,Charlemont,MA,Franklin County,America/New_York,US,42.63,-72.88,1260
1340,STANDARD,0,Colrain,MA,Franklin County,America/New_York,US,42.66,-72.68,1630
1341,STANDARD,0,Conway,MA,Franklin County,America/New_York,US,42.51,-72.68,1520
1342,STANDARD,0,Deerfield,MA,Franklin County,America/New_York,US,42.55,-72.6,1250
1343,STANDARD,0,Drury,MA,Berkshire County,America/New_York,US,42.66,-72.98,153
1344,STANDARD,0,Erving,MA,Franklin County,America/New_York,US,42.6,-72.4,1380
1346,STANDARD,0,Heath,MA,Franklin County,America/New_York,US,42.66,-72.83,360
1347,PO BOX,0,Lake Pleasant,MA,Franklin County,America/New_York,US,42.56,-72.52,165
1349,STANDARD,0,Millers Falls,MA,Franklin County,America/New_York,US,42.56,-72.48,720
1350,PO BOX,0,Monroe Bridge,MA,Franklin County,America/New_York,US,42.72,-72.98,35
1351,STANDARD,0,Montague,MA,Franklin County,America/New_York,US,42.53,-72.53,2050
1354,STANDARD,0,Gill,MA,Franklin County,America/New_York,US,42.62,-72.51,1480
1355,STANDARD,0,New Salem,MA,Franklin County,America/New_York,US,42.5,-72.33,870
1360,STANDARD,0,Northfield,MA,Franklin County,America/New_York,US,42.7,-72.43,2720
1364,STANDARD,0,Orange,MA,Franklin County,America/New_York,US,42.59,-72.3,6210
1366,STANDARD,0,Petersham,MA,Worcester County,America/New_York,US,42.48,-72.18,1080
1367,STANDARD,0,Rowe,MA,Franklin County,America/New_York,US,42.7,-72.9,450
1368,STANDARD,0,Royalston,MA,Worcester County,America/New_York,US,42.68,-72.18,1050
1370,STANDARD,0,Shelburne Falls,MA,Franklin County,America/New_York,US,42.6,-72.74,3390
1373,STANDARD,0,South Deerfield,MA,Franklin County,America/New_York,US,42.47,-72.59,4000
1375,STANDARD,0,Sunderland,MA,Franklin County,America/New_York,US,42.46,-72.58,2910
1376,STANDARD,0,Turners Falls,MA,Franklin County,America/New_York,US,42.59,-72.55,4250
1378,STANDARD,0,Warwick,MA,Franklin County,America/New_York,US,42.68,-72.33,630
1379,STANDARD,0,Wendell,MA,Franklin County,America/New_York,US,42.55,-72.4,710
1380,STANDARD,0,Wendell Depot,MA,Franklin County,America/New_York,US,42.58,-72.37,81
1420,STANDARD,0,Fitchburg,MA,Worcester County,America/New_York,US,42.58,-71.81,32350
1430,STANDARD,0,Ashburnham,MA,Worcester County,America/New_York,US,42.63,-71.9,5720
1431,STANDARD,0,Ashby,MA,Middlesex County,America/New_York,US,42.68,-71.81,2860
1432,STANDARD,0,Ayer,MA,Middlesex County,America/New_York,US,42.56,-71.58,7240
1434,STANDARD,0,Devens,MA,Worcester County,America/New_York,US,42.53,-71.61,390
1436,STANDARD,0,Baldwinville,MA,Worcester County,America/New_York,US,42.6,-72.07,2500
1438,PO BOX,0,East Templeton,MA,Worcester County,America/New_York,US,42.56,-72.03,704
1440,STANDARD,0,Gardner,MA,Worcester County,America/New_York,US,42.58,-71.98,16170
1441,UNIQUE,0,Westminster,MA,Worcester County,America/New_York,US,42.58,-71.98,0
1450,STANDARD,0,Groton,MA,Middlesex County,America/New_York,US,42.6,-71.57,10640
1451,STANDARD,0,Harvard,MA,Worcester County,America/New_York,US,42.5,-71.58,5210
1452,STANDARD,0,Hubbardston,MA,Worcester County,America/New_York,US,42.48,-72.01,4140
1453,STANDARD,0,Leominster,MA,Worcester County,America/New_York,US,42.51,-71.77,37720
1460,STANDARD,0,Littleton,MA,Middlesex County,America/New_York,US,42.53,-71.47,8960
1462,STANDARD,0,Lunenburg,MA,Worcester County,America/New_York,US,42.59,-71.72,10270
1463,STANDARD,0,Pepperell,MA,Middlesex County,America/New_York,US,42.66,-71.58,10950
1464,STANDARD,0,Shirley,MA,Middlesex County,America/New_York,US,42.54,-71.65,5630
1467,PO BOX,0,Still River,MA,Worcester County,America/New_York,US,42.49,-71.61,318
1468,STANDARD,0,Templeton,MA,Worcester County,America/New_York,US,42.55,-72.06,4030
1469,STANDARD,0,Townsend,MA,Middlesex County,America/New_York,US,42.66,-71.7,6720
1470,UNIQUE,0,Groton,MA,Middlesex County,America/New_York,US,42.6,-71.57,0
1471,UNIQUE,0,Groton,MA,Middlesex County,America/New_York,US,42.6,-71.57,0
1472,PO BOX,0,West Groton,MA,Middlesex County,America/New_York,US,42.61,-71.62,352
1473,STANDARD,0,Westminster,MA,Worcester County,America/New_York,US,42.55,-71.9,7380
1474,STANDARD,0,West Townsend,MA,Middlesex County,America/New_York,US,42.66,-71.74,1870
1475,STANDARD,0,Winchendon,MA,Worcester County,America/New_York,US,42.68,-72.04,8670
1477,PO BOX,0,Winchendon Springs,MA,Worcester County,America/New_York,US,42.69,-72.01,214
1501,STANDARD,0,Auburn,MA,Worcester County,America/New_York,US,42.2,-71.83,15410
1503,STANDARD,0,Berlin,MA,Worcester County,America/New_York,US,42.38,-71.63,2910
1504,STANDARD,0,Blackstone,MA,Worcester County,America/New_York,US,42.04,-71.53,8370
1505,STANDARD,0,Boylston,MA,Worcester County,America/New_York,US,42.35,-71.73,4310
1506,STANDARD,0,Brookfield,MA,Worcester County,America/New_York,US,42.21,-72.1,2960
1507,STANDARD,0,Charlton,MA,Worcester County,America/New_York,US,42.13,-71.96,11870
1508,PO BOX,0,Charlton City,MA,Worcester County,America/New_York,US,42.13,-71.96,958
1509,PO BOX,0,Charlton Depot,MA,Worcester County,America/New_York,US,42.13,-71.96,52
1510,STANDARD,0,Clinton,MA,Worcester County,America/New_York,US,42.41,-71.68,13050
1515,STANDARD,0,East Brookfield,MA,Worcester County,America/New_York,US,42.22,-72.04,2140
1516,STANDARD,0,Douglas,MA,Worcester County,America/New_York,US,42.05,-71.73,8440
1517,PO BOX,0,East Princeton,MA,Worcester County,America/New_York,US,42.46,-71.89,0
1518,STANDARD,0,Fiskdale,MA,Worcester County,America/New_York,US,42.12,-72.11,3000
1519,STANDARD,0,Grafton,MA,Worcester County,America/New_York,US,42.2,-71.68,6790
1520,STANDARD,0,Holden,MA,Worcester County,America/New_York,US,42.35,-71.85,14920
1521,STANDARD,0,Holland,MA,Hampden County,America/New_York,US,42.05,-72.15,2130
1522,STANDARD,0,Jefferson,MA,Worcester County,America/New_York,US,42.38,-71.87,3310
1523,STANDARD,0,Lancaster,MA,Worcester County,America/New_York,US,42.45,-71.66,5690
1524,STANDARD,0,Leicester,MA,Worcester County,America/New_York,US,42.25,-71.9,6100
1525,PO BOX,0,Linwood,MA,Worcester County,America/New_York,US,42.11,-71.63,1058
1526,PO BOX,0,Manchaug,MA,Worcester County,America/New_York,US,42.12,-71.76,534
1527,STANDARD,0,Millbury,MA,Worcester County,America/New_York,US,42.19,-71.76,12080
1529,STANDARD,0,Millville,MA,Worcester County,America/New_York,US,42.03,-71.58,3080
1531,STANDARD,0,New Braintree,MA,Worcester County,America/New_York,US,42.31,-72.13,950
1532,STANDARD,0,Northborough,MA,Worcester County,America/New_York,US,42.31,-71.64,15360
1534,STANDARD,0,Northbridge,MA,Worcester County,America/New_York,US,42.15,-71.65,5760
1535,STANDARD,0,North Brookfield,MA,Worcester County,America/New_York,US,42.27,-72.08,4220
1536,STANDARD,0,North Grafton,MA,Worcester County,America/New_York,US,42.23,-71.69,6850
1537,STANDARD,0,North Oxford,MA,Worcester County,America/New_York,US,42.16,-71.88,2040
1538,PO BOX,0,North Uxbridge,MA,Worcester County,America/New_York,US,42.05,-71.64,584
1540,STANDARD,0,Oxford,MA,Worcester County,America/New_York,US,42.11,-71.87,10410
1541,STANDARD,0,Princeton,MA,Worcester County,America/New_York,US,42.45,-71.86,3350
1542,STANDARD,0,Rochdale,MA,Worcester County,America/New_York,US,42.2,-71.9,2000
1543,STANDARD,0,Rutland,MA,Worcester County,America/New_York,US,42.36,-71.95,8090
1545,STANDARD,0,Shrewsbury,MA,Worcester County,America/New_York,US,42.3,-71.71,35600
1546,UNIQUE,0,Shrewsbury,MA,Worcester County,America/New_York,US,42.3,-71.71,0
1550,STANDARD,0,Southbridge,MA,Worcester County,America/New_York,US,42.08,-72.03,14740
1560,STANDARD,0,South Grafton,MA,Worcester County,America/New_York,US,42.17,-71.68,4300
1561,PO BOX,0,South Lancaster,MA,Worcester County,America/New_York,US,42.44,-71.69,1100
1562,STANDARD,0,Spencer,MA,Worcester County,America/New_York,US,42.24,-71.99,10340
1564,STANDARD,0,Sterling,MA,Worcester County,America/New_York,US,42.43,-71.75,7700
1566,STANDARD,0,Sturbridge,MA,Worcester County,America/New_York,US,42.09,-72.06,6490
1568,STANDARD,0,Upton,MA,Worcester County,America/New_York,US,42.17,-71.61,7350
1569,STANDARD,0,Uxbridge,MA,Worcester County,America/New_York,US,42.08,-71.6,12590
1570,STANDARD,0,Webster,MA,Worcester County,America/New_York,US,42.04,-71.87,14650
1571,STANDARD,0,Dudley,MA,Worcester County,America/New_York,US,42.05,-71.93,10030
1580,UNIQUE,0,Westborough,MA,Worcester County,America/New_York,US,42.26,-71.61,0
1581,STANDARD,0,Westborough,MA,Worcester County,America/New_York,US,42.26,-71.61,19090
1582,UNIQUE,0,Westborough,MA,Worcester County,America/New_York,US,42.26,-71.61,0
1583,STANDARD,0,West Boylston,MA,Worcester County,America/New_York,US,42.36,-71.78,6490
1585,STANDARD,0,West Brookfield,MA,Worcester County,America/New_York,US,42.23,-72.14,3780
1586,PO BOX,0,West Millbury,MA,Worcester County,America/New_York,US,42.19,-71.76,0
1588,STANDARD,0,Whitinsville,MA,Worcester County,America/New_York,US,42.11,-71.67,9190
1590,STANDARD,0,Sutton,MA,Worcester County,America/New_York,US,42.15,-71.76,8560
1601,PO BOX,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,322
1602,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.27,-71.85,19840
1603,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.24,-71.84,17180
1604,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.25,-71.77,30980
1605,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.29,-71.79,21630
1606,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.32,-71.8,18090
1607,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.23,-71.79,7320
1608,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,2850
1609,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.29,-71.83,12720
1610,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.25,-71.81,16190
1611,STANDARD,0,Cherry Valley,MA,Worcester County,America/New_York,US,42.23,-71.87,2030
1612,STANDARD,0,Paxton,MA,Worcester County,America/New_York,US,42.31,-71.93,4280
1613,PO BOX,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,1369
1614,PO BOX,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,68
1615,PO BOX,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,13
1653,UNIQUE,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,0
1654,UNIQUE,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,0
1655,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,0
1701,STANDARD,0,Framingham,MA,Middlesex County,America/New_York,US,42.3,-71.43,30020
1702,STANDARD,0,Framingham,MA,Middlesex County,America/New_York,US,42.28,-71.44,28680
1703,PO BOX,0,Framingham,MA,Middlesex County,America/New_York,US,42.3,-71.43,160
1704,PO BOX,0,Framingham,MA,Middlesex County,America/New_York,US,42.3,-71.43,385
1705,PO BOX,0,Framingham,MA,Middlesex County,America/New_York,US,42.3,-71.43,71
1718,STANDARD,0,Village Of Nagog Woods,MA,Middlesex County,America/New_York,US,42.52,-71.43,640
1719,STANDARD,0,Boxborough,MA,Middlesex County,America/New_York,US,42.5,-71.5,4970
1720,STANDARD,0,Acton,MA,Middlesex County,America/New_York,US,42.48,-71.46,22190
1721,STANDARD,0,Ashland,MA,Middlesex County,America/New_York,US,42.25,-71.46,16680
1730,STANDARD,0,Bedford,MA,Middlesex County,America/New_York,US,42.48,-71.26,13490
1731,STANDARD,0,Hanscom Afb,MA,Middlesex County,America/New_York,US,42.46,-71.28,2350
1740,STANDARD,0,Bolton,MA,Worcester County,America/New_York,US,42.43,-71.6,5250
1741,STANDARD,0,Carlisle,MA,Middlesex County,America/New_York,US,42.53,-71.35,5120
1742,STANDARD,0,Concord,MA,Middlesex County,America/New_York,US,42.45,-71.35,17180
1745,STANDARD,0,Fayville,MA,Worcester County,America/New_York,US,42.29,-71.5,450
1746,STANDARD,0,Holliston,MA,Middlesex County,America/New_York,US,42.2,-71.43,14220
1747,STANDARD,0,Hopedale,MA,Worcester County,America/New_York,US,42.12,-71.54,5840
1748,STANDARD,0,Hopkinton,MA,Middlesex County,America/New_York,US,42.22,-71.52,15860
1749,STANDARD,0,Hudson,MA,Middlesex County,America/New_York,US,42.39,-71.56,18350
1752,STANDARD,0,Marlborough,MA,Middlesex County,America/New_York,US,42.34,-71.54,36360
1754,STANDARD,0,Maynard,MA,Middlesex County,America/New_York,US,42.42,-71.45,9890
1756,STANDARD,0,Mendon,MA,Worcester County,America/New_York,US,42.1,-71.55,5990
1757,STANDARD,0,Milford,MA,Worcester County,America/New_York,US,42.14,-71.51,26190
1760,STANDARD,0,Natick,MA,Middlesex County,America/New_York,US,42.28,-71.35,33970
1770,STANDARD,0,Sherborn,MA,Middlesex County,America/New_York,US,42.23,-71.36,4190
1772,STANDARD,0,Southborough,MA,Worcester County,America/New_York,US,42.3,-71.51,9750
1773,STANDARD,0,Lincoln,MA,Middlesex County,America/New_York,US,42.41,-71.3,5350
1775,STANDARD,0,Stow,MA,Middlesex County,America/New_York,US,42.43,-71.5,7020
1776,STANDARD,0,Sudbury,MA,Middlesex County,America/New_York,US,42.36,-71.4,18220
1778,STANDARD,0,Wayland,MA,Middlesex County,America/New_York,US,42.36,-71.36,13700
1784,PO BOX,0,Woodville,MA,Middlesex County,America/New_York,US,42.23,-71.55,150
1801,STANDARD,0,Woburn,MA,Middlesex County,America/New_York,US,42.48,-71.15,37070
1803,STANDARD,0,Burlington,MA,Middlesex County,America/New_York,US,42.5,-71.2,24610
1805,UNIQUE,0,Burlington,MA,Middlesex County,America/New_York,US,42.5,-71.2,0
1806,UNIQUE,1,Woburn,MA,Middlesex County,America/New_York,US,42.47,-71.15,0
1807,UNIQUE,0,Woburn,MA,Middlesex County,America/New_York,US,42.48,-71.15,0
1808,UNIQUE,1,Woburn,MA,Middlesex County,America/New_York,US,42.5,-71.12,0
1810,STANDARD,0,Andover,MA,Essex County,America/New_York,US,42.65,-71.14,33110
1812,UNIQUE,0,Andover,MA,Essex County,America/New_York,US,42.65,-71.14,0
1813,UNIQUE,0,Woburn,MA,Middlesex County,America/New_York,US,42.48,-71.15,0
1815,UNIQUE,0,Woburn,MA,Middlesex County,America/New_York,US,42.48,-71.15,0
1821,STANDARD,0,Billerica,MA,Middlesex County,America/New_York,US,42.55,-71.26,29630
1822,PO BOX,0,Billerica,MA,Middlesex County,America/New_York,US,42.55,-71.26,0
1824,STANDARD,0,Chelmsford,MA,Middlesex County,America/New_York,US,42.59,-71.36,24920
1826,STANDARD,0,Dracut,MA,Middlesex County,America/New_York,US,42.68,-71.3,29680
1827,STANDARD,0,Dunstable,MA,Middlesex County,America/New_York,US,42.66,-71.48,3140
1830,STANDARD,0,Haverhill,MA,Essex County,America/New_York,US,42.78,-71.08,21680
1831,PO BOX,0,Haverhill,MA,Essex County,America/New_York,US,42.78,-71.08,992
1832,STANDARD,0,Haverhill,MA,Essex County,America/New_York,US,42.79,-71.13,20760
1833,STANDARD,0,Georgetown,MA,Essex County,America/New_York,US,42.73,-70.98,8200
1834,STANDARD,0,Groveland,MA,Essex County,America/New_York,US,42.75,-71.03,6310
1835,STANDARD,0,Haverhill,MA,Essex County,America/New_York,US,42.75,-71.09,13180
1840,STANDARD,0,Lawrence,MA,Essex County,America/New_York,US,42.71,-71.16,4180
1841,STANDARD,0,Lawrence,MA,Essex County,America/New_York,US,42.71,-71.16,42620
1842,PO BOX,0,Lawrence,MA,Essex County,America/New_York,US,42.7,-71.16,1297
1843,STANDARD,0,Lawrence,MA,Essex County,America/New_York,US,42.7,-71.16,23230
1844,STANDARD,0,Methuen,MA,Essex County,America/New_York,US,42.74,-71.18,47760
1845,STANDARD,0,North Andover,MA,Essex County,America/New_York,US,42.7,-71.11,27760
1850,STANDARD,0,Lowell,MA,Middlesex County,America/New_York,US,42.66,-71.3,13590
1851,STANDARD,0,Lowell,MA,Middlesex County,America/New_York,US,42.63,-71.32,28770
1852,STANDARD,0,Lowell,MA,Middlesex County,America/New_York,US,42.63,-71.3,28620
1853,PO BOX,0,Lowell,MA,Middlesex County,America/New_York,US,42.63,-71.32,1641
1854,STANDARD,0,Lowell,MA,Middlesex County,America/New_York,US,42.65,-71.35,20740
1860,STANDARD,0,Merrimac,MA,Essex County,America/New_York,US,42.83,-71,6160
1862,STANDARD,0,North Billerica,MA,Middlesex County,America/New_York,US,42.58,-71.3,9090
1863,STANDARD,0,North Chelmsford,MA,Middlesex County,America/New_York,US,42.63,-71.39,8650
1864,STANDARD,0,North Reading,MA,Middlesex County,America/New_York,US,42.58,-71.08,15050
1865,PO BOX,0,Nutting Lake,MA,Middlesex County,America/New_York,US,42.54,-71.25,397
1866,PO BOX,0,Pinehurst,MA,Middlesex County,America/New_York,US,42.53,-71.23,178
1867,STANDARD,0,Reading,MA,Middlesex County,America/New_York,US,42.53,-71.1,24390
1876,STANDARD,0,Tewksbury,MA,Middlesex County,America/New_York,US,42.61,-71.23,28500
1879,STANDARD,0,Tyngsboro,MA,Middlesex County,America/New_York,US,42.68,-71.41,11660
1880,STANDARD,0,Wakefield,MA,Middlesex County,America/New_York,US,42.5,-71.06,24720
1885,PO BOX,0,West Boxford,MA,Essex County,America/New_York,US,42.67,-71.03,331
1886,STANDARD,0,Westford,MA,Middlesex County,America/New_York,US,42.58,-71.43,23950
1887,STANDARD,0,Wilmington,MA,Middlesex County,America/New_York,US,42.55,-71.16,22460
1888,PO BOX,0,Woburn,MA,Middlesex County,America/New_York,US,42.48,-71.15,242
1889,UNIQUE,0,North Reading,MA,Middlesex County,America/New_York,US,42.56,-71.06,0
1890,STANDARD,0,Winchester,MA,Middlesex County,America/New_York,US,42.45,-71.14,22010
1899,UNIQUE,0,Andover,MA,Essex County,America/New_York,US,42.65,-71.14,0
1901,STANDARD,0,Lynn,MA,Essex County,America/New_York,US,42.46,-70.95,1280
1902,STANDARD,0,Lynn,MA,Essex County,America/New_York,US,42.47,-70.94,39490
1903,PO BOX,0,Lynn,MA,Essex County,America/New_York,US,42.47,-70.96,1107
1904,STANDARD,0,Lynn,MA,Essex County,America/New_York,US,42.47,-70.96,18150
1905,STANDARD,0,Lynn,MA,Essex County,America/New_York,US,42.47,-70.98,23340
1906,STANDARD,0,Saugus,MA,Essex County,America/New_York,US,42.46,-71.01,25260
1907,STANDARD,0,Swampscott,MA,Essex County,America/New_York,US,42.47,-70.91,13700
1908,STANDARD,0,Nahant,MA,Essex County,America/New_York,US,42.43,-70.93,3230
1910,UNIQUE,0,Lynn,MA,Essex County,America/New_York,US,42.47,-70.96,0
1913,STANDARD,0,Amesbury,MA,Essex County,America/New_York,US,42.85,-70.92,15050
1915,STANDARD,0,Beverly,MA,Essex County,America/New_York,US,42.57,-70.87,34440
1921,STANDARD,0,Boxford,MA,Essex County,America/New_York,US,42.67,-70.98,7930
1922,STANDARD,0,Byfield,MA,Essex County,America/New_York,US,42.75,-70.93,3110
1923,STANDARD,0,Danvers,MA,Essex County,America/New_York,US,42.57,-70.95,25680
1929,STANDARD,0,Essex,MA,Essex County,America/New_York,US,42.63,-70.77,3260
1930,STANDARD,0,Gloucester,MA,Essex County,America/New_York,US,42.62,-70.66,25390
1931,PO BOX,0,Gloucester,MA,Essex County,America/New_York,US,42.62,-70.66,554
1936,PO BOX,0,Hamilton,MA,Essex County,America/New_York,US,42.61,-70.86,361
1937,PO BOX,0,Hathorne,MA,Essex County,America/New_York,US,42.59,-70.98,375
1938,STANDARD,0,Ipswich,MA,Essex County,America/New_York,US,42.67,-70.83,12710
1940,STANDARD,0,Lynnfield,MA,Essex County,America/New_York,US,42.53,-71.04,12690
1944,STANDARD,0,Manchester,MA,Essex County,America/New_York,US,42.56,-70.76,5160
1945,STANDARD,0,Marblehead,MA,Essex County,America/New_York,US,42.5,-70.85,20000
1949,STANDARD,0,Middleton,MA,Essex County,America/New_York,US,42.6,-71.01,8030
1950,STANDARD,0,Newburyport,MA,Essex County,America/New_York,US,42.81,-70.88,16600
1951,STANDARD,0,Newbury,MA,Essex County,America/New_York,US,42.77,-70.85,3300
1952,STANDARD,0,Salisbury,MA,Essex County,America/New_York,US,42.83,-70.84,7210
1960,STANDARD,0,Peabody,MA,Essex County,America/New_York,US,42.53,-70.97,47560
1961,PO BOX,0,Peabody,MA,Essex County,America/New_York,US,42.53,-70.97,315
1965,PO BOX,0,Prides Crossing,MA,Essex County,America/New_York,US,42.56,-70.86,428
1966,STANDARD,0,Rockport,MA,Essex County,America/New_York,US,42.64,-70.61,6440
1969,STANDARD,0,Rowley,MA,Essex County,America/New_York,US,42.72,-70.89,5910
1970,STANDARD,0,Salem,MA,Essex County,America/New_York,US,42.51,-70.9,35830
1971,PO BOX,0,Salem,MA,Essex County,America/New_York,US,42.51,-70.89,356
1982,STANDARD,0,South Hamilton,MA,Essex County,America/New_York,US,42.62,-70.86,7120
1983,STANDARD,0,Topsfield,MA,Essex County,America/New_York,US,42.63,-70.95,6360
1984,STANDARD,0,Wenham,MA,Essex County,America/New_York,US,42.6,-70.88,3590
1985,STANDARD,0,West Newbury,MA,Essex County,America/New_York,US,42.8,-71,4330
2018,PO BOX,0,Accord,MA,Plymouth County,America/New_York,US,42.17,-70.88,123
2019,STANDARD,0,Bellingham,MA,Norfolk County,America/New_York,US,42.09,-71.47,15920
2020,PO BOX,0,Brant Rock,MA,Plymouth County,America/New_York,US,42.08,-70.64,759
2021,STANDARD,0,Canton,MA,Norfolk County,America/New_York,US,42.15,-71.13,21590
2025,STANDARD,0,Cohasset,MA,Norfolk County,America/New_York,US,42.23,-70.8,8060
2026,STANDARD,0,Dedham,MA,Norfolk County,America/New_York,US,42.24,-71.17,23150
2027,PO BOX,0,Dedham,MA,Norfolk County,America/New_York,US,42.24,-71.17,183
2030,STANDARD,0,Dover,MA,Norfolk County,America/New_York,US,42.24,-71.27,5640
2031,STANDARD,1,East Mansfield,MA,Bristol County,America/New_York,US,42.02,-71.17,0
2032,STANDARD,0,East Walpole,MA,Norfolk County,America/New_York,US,42.15,-71.21,4590
2035,STANDARD,0,Foxboro,MA,Norfolk County,America/New_York,US,42.06,-71.24,16880
2038,STANDARD,0,Franklin,MA,Norfolk County,America/New_York,US,42.08,-71.38,30940
2040,PO BOX,0,Greenbush,MA,Plymouth County,America/New_York,US,42.19,-70.76,122
2041,PO BOX,0,Green Harbor,MA,Plymouth County,America/New_York,US,42.1,-70.71,843
2043,STANDARD,0,Hingham,MA,Plymouth County,America/New_York,US,42.23,-70.88,22740
2044,UNIQUE,0,Hingham,MA,Plymouth County,America/New_York,US,42.23,-70.88,0
2045,STANDARD,0,Hull,MA,Plymouth County,America/New_York,US,42.3,-70.9,9110
2047,PO BOX,0,Humarock,MA,Plymouth County,America/New_York,US,42.13,-70.69,649
